id;nomClient;adresseClient;idEtat;id2;tempsInsc;somme1;somme2
3511;Shaggy's Grooming Services;1450 Harding Ave.;32;8;20/05/1989 21:40;30222;92608.52
3517;Shaggy's Grooming Services;1770 first St.;29;44;31/01/2000 04:00;93960;40092.918
3529;Shaggy's Grooming Services;465 Stratford Rd.;7;37;26/11/2004 20:13;46990;2720.903
3724;Shaggy's Grooming Services;1547 Vine;12;14;02/08/2003 05:53;53918;80472.98
3932;Shaggy's Grooming Services;302-A Crestwood Village Rd.;2;15;07/03/1987 14:55;55537;64036.734
4082;Shaggy's Grooming Services;1220 Heather Lane;38;15;09/09/2000 13:15;38930;92173.28
4439;Shaggy's Grooming Services;224  Highwood Ave.;47;46;24/01/2004 21:22;51000;91744.36
4591;Shaggy's Grooming Services;201-C Frontage Rd.;33;40;17/10/2004 09:00;55927;28583.348
4873;Shaggy's Grooming Services;10 Marquette Rd.;36;20;09/03/1987 22:28;66842;57528.87
4951;Shaggy's Grooming Services;334 Lynn Terrace;24;36;07/07/1974 21:13;58200;69860.06
320;Sigman and Freud Psychiatry;120 high St.;39;41;06/06/2001 18:33;64800;99200.99
668;Sigman and Freud Psychiatry;618 Sheriden rd.;49;7;07/05/1993 08:33;48042;90254.07
831;Sigman and Freud Psychiatry;54 Lakeview Terrace;19;23;20/11/2003 22:28;69962;73805.08
1012;Sigman and Freud Psychiatry;302-A Crestwood Village Rd.;48;3;07/09/1994 09:42;25635;61646.387
1044;Sigman and Freud Psychiatry;1915 Lewis Ln.  Apt 13;9;6;08/10/1972 03:40;87558;55540.906
1169;Sigman and Freud Psychiatry;3059 Priscilla Court;4;48;29/10/2004 12:13;8480;45393.46
1387;Sigman and Freud Psychiatry;367Bluebird Terr.;48;13;03/10/1986 13:42;52177;28770.094
2430;Sigman and Freud Psychiatry;643 De Temple Rd.;26;41;29/03/2002 22:00;97384;23204.617
2464;Sigman and Freud Psychiatry;550 Sheridan;16;6;15/09/2007 15:42;16784;9532.242
2587;Sigman and Freud Psychiatry;1444 Chantilly Ln.;37;12;02/06/1972 03:27;96750;63284.47
2600;Sigman and Freud Psychiatry;1 Twin Oaks Place;49;16;24/02/1977 19:20;43220;50000.01
2635;Sigman and Freud Psychiatry;1858 Balsam Way;21;44;12/01/2002 01:47;35894;94506.84
2687;Sigman and Freud Psychiatry;1185 County line Rd.;4;42;20/12/1983 09:20;87635;47990.727
2979;Sigman and Freud Psychiatry;2505 Allison ct.;1;46;17/12/1994 21:33;55884;45858.258
3076;Sigman and Freud Psychiatry;3100 Trailer Way;4;19;01/08/2000 16:07;23204;20928.584
3403;Sigman and Freud Psychiatry;38976 Forest View Rd.;34;40;31/07/1975 18:33;43726;80981.625
3405;Sigman and Freud Psychiatry;1019 Deerfield Rd.;6;31;25/06/1980 06:47;20126;32672.09
3413;Sigman and Freud Psychiatry;1019 Deerfield Rd.;6;7;12/02/1986 13:47;89919;64051.316
3459;Sigman and Freud Psychiatry;425 Lake Ave.;2;11;12/03/1997 20:53;90491;69258.95
3530;Sigman and Freud Psychiatry;600 Central Ave;27;17;01/02/1986 16:40;30000;18594.514
3536;Sigman and Freud Psychiatry;2510 Crain;35;28;19/10/1977 17:42;11290;94176.45
3556;Sigman and Freud Psychiatry;872 Virginia Rd.;6;8;13/09/1982 02:08;73904;38525.145
3769;Sigman and Freud Psychiatry;2678 Sheridan Rd.;44;12;23/05/2003 09:28;93750;28578.916
3876;Sigman and Freud Psychiatry;218 Oakridge Ave.;35;40;03/03/1974 07:22;94656;93000.56
3881;Sigman and Freud Psychiatry;2922 Twin Oaks Drive;16;36;06/09/1982 12:33;46453;97425.39
4427;Sigman and Freud Psychiatry;1660 Park Ave.;22;6;17/01/1989 08:02;4352;13542.997
4588;Sigman and Freud Psychiatry;2644 Princeton Ln.;9;7;20/04/1987 15:28;82586;71140.58
4603;Sigman and Freud Psychiatry;1752 Clinton Ave.;46;15;02/10/2004 11:13;5332;51224.008
4727;Sigman and Freud Psychiatry;618 Sheriden rd.;5;2;19/03/1989 08:40;83214;51774.062
4890;Sigman and Freud Psychiatry;406 Trinity Ct.;5;39;07/10/1980 10:47;38848;78146.234
66;Smith & Wesson Militia;1750 Lily Court;27;41;04/11/1978 20:40;66326;6676.0347
179;Smith & Wesson Militia;1839 McCraren Rd.;31;16;04/10/2000 07:53;1452;37980.04
516;Smith & Wesson Militia;1795 Lake Cook Rd.;2;3;18/05/1982 21:00;70040;34841.69
652;Smith & Wesson Militia;1270 Linden Ave.;44;42;31/07/2001 18:20;555;24358.072
762;Smith & Wesson Militia;3478 Bryn Mawr St.;37;32;10/08/2006 05:53;49805;65638.17
1007;Smith & Wesson Militia;54 Lakeview Terrace;13;35;02/04/2004 04:15;48297;86516.92
1051;Smith & Wesson Militia;600 Central Ave;5;20;17/12/2000 17:33;26432;41842.645
1518;Smith & Wesson Militia;1875 Roger Williams Ave.;15;2;27/01/2003 20:40;46535;47521.547
1574;Smith & Wesson Militia;965 Marion Place Apt. 65C;37;7;01/09/2005 14:47;16004;35164.664
1996;Smith & Wesson Militia;433 Burton Ave.;36;26;14/05/1983 12:33;2204;51264.777
2161;Smith & Wesson Militia;1975 elmwood Circle;13;23;01/06/1986 17:28;77159;53376.58
2478;Smith & Wesson Militia;22 Clay rd.;14;31;17/12/2002 04:40;54519;64517.33
2777;Smith & Wesson Militia;673 Calais Drive;20;46;14/12/1986 06:55;56512;39938.285
2821;Smith & Wesson Militia;3059 Priscilla Court;25;10;10/09/1978 08:20;99392;44624.832
3008;Smith & Wesson Militia;425 Lake Ave.;44;33;13/04/2000 07:08;20014;45285.957
3655;Smith & Wesson Militia;139 Bay Colony Dr.;13;50;23/12/2003 20:27;16982;46201.832
3670;Smith & Wesson Militia;1126 Hillcrest Ave;49;13;29/06/2003 10:22;36891;33964.73
3776;Smith & Wesson Militia;35 Glenlake Dr.;42;4;19/04/1989 23:15;95187;82233.65
3879;Smith & Wesson Militia;3062 Lindenwood Ln.;30;36;03/03/1996 04:28;69644;42992.035
3994;Smith & Wesson Militia;865 Old Tall Tree Lane;34;46;05/06/2005 15:40;19200;78219.37
4085;Smith & Wesson Militia;581 Hill St. Apt. 234;3;20;15/07/1970 23:02;81290;13941.503
4328;Smith & Wesson Militia;614 green bay Rd.;2;45;12/12/2002 13:33;60148;72740.19
4351;Smith & Wesson Militia;1535 Knollwood Drive;11;11;27/08/2005 00:47;89359;98945.66
4363;Smith & Wesson Militia;1915 Lewis Ln.  Apt 13;50;2;03/05/2000 23:00;21706;16664.568
4384;Smith & Wesson Militia;2024 St.Johns Ave.;19;46;27/11/1980 19:07;88708;48206.28
4430;Smith & Wesson Militia;3344 Beachwood Ln.;46;25;06/10/1986 17:27;46691;95498.586
4914;Smith & Wesson Militia;1270 Linden Ave.;31;25;12/09/1997 22:33;49737;30062.383
133;Smith Communications Inc.;750 Homewood Ave.;31;44;04/06/1989 11:40;53001;60328.113
221;Smith Communications Inc.;1535 Knollwood Drive;41;29;21/09/1987 13:55;8484;75348.336
235;Smith Communications Inc.;3062 Lindenwood Ln.;6;33;02/09/1990 08:20;91880;80510.78
254;Smith Communications Inc.;1920 Sunnyside Ave.;17;16;20/04/2000 09:15;43751;79375.195
299;Smith Communications Inc.;4763 Blackhawk Rd.;33;47;24/12/1993 02:27;23688;47214.516
363;Smith Communications Inc.;1875 Roger Williams Ave.;28;15;28/09/1983 21:02;30524;11165.29
524;Smith Communications Inc.;1859 Green Bay Rd.;14;5;25/06/1987 23:53;67538;6150.886
599;Smith Communications Inc.;1949 Cloverdale Rd.;16;38;03/03/1990 10:27;32744;85950.125
683;Smith Communications Inc.;2267 Anderson Lane;7;48;13/11/2006 06:40;56316;51177.938
751;Smith Communications Inc.;1535 Knollwood Drive;32;13;14/09/2001 21:40;56690;37750.4
816;Smith Communications Inc.;310 Walker Ave.;26;38;13/09/2006 11:00;66166;22100.322
966;Smith Communications Inc.;872 Virginia Rd.;29;17;24/07/1975 19:53;20896;93288.17
1474;Smith Communications Inc.;2922 Twin Oaks Drive;47;27;28/06/1971 04:22;66992;42030.27
1628;Smith Communications Inc.;139 Bay Colony Dr.;48;21;05/04/1985 14:40;45142;68425.9
1653;Smith Communications Inc.;1679 McCraren;34;4;22/06/1972 23:27;48876;24112.85
1913;Smith Communications Inc.;812 North Ave.;15;49;23/12/2000 14:40;55738;12650.247
2308;Smith Communications Inc.;218 Oakridge Ave.;12;37;08/10/1987 15:00;20171;72782.734
2382;Smith Communications Inc.;334 Lynn Terrace;39;24;07/06/1993 14:33;28006;44764.32
2843;Smith Communications Inc.;1750 Lily Court;16;49;23/03/2005 08:42;85156;79534.55
2872;Smith Communications Inc.;1715 Chicago Ave.;20;26;22/05/1970 05:53;91430;23330.195
3159;Smith Communications Inc.;1920 Sunnyside Ave.;47;3;04/07/1994 06:33;35027;52672.258
3298;Smith Communications Inc.;1715 Chicago Ave.;35;20;11/11/2005 00:02;49348;99456.23
3483;Smith Communications Inc.;1660 Park Ave.;18;22;26/11/1970 00:28;7696;61167.812
3890;Smith Communications Inc.;175 beech St.;5;16;26/11/2006 00:13;78603;2444.7004
4015;Smith Communications Inc.;812 North Ave.;18;29;07/10/2000 00:20;76383;60076.67
4105;Smith Communications Inc.;242 Ashland Ave.;21;43;03/06/2005 08:07;43916;30788.436
4163;Smith Communications Inc.;4467 Sheridan Rd.;31;41;24/09/2000 00:20;18639;6856.9775
4280;Smith Communications Inc.;115 Pleasent Ave.;12;35;29/07/1971 02:47;17572;93473.44
4392;Smith Communications Inc.;433 Burton Ave.;31;18;16/08/1993 12:20;64496;88524.04
4585;Smith Communications Inc.;1287 Glencoe Ave.;42;15;03/01/2001 19:07;94776;30967.795
4601;Smith Communications Inc.;38976 Forest View Rd.;29;15;27/03/2000 07:33;96800;54834.652
4751;Smith Communications Inc.;355 Golf Rd.;19;35;01/11/1986 20:13;37984;13532.109
4856;Smith Communications Inc.;1912 Old Briar Lane #2;43;47;12/12/1977 07:33;64903;94468.3
4904;Smith Communications Inc.;1220 Heather Lane;6;21;27/01/2004 01:35;89890;34927.39
5;Terrinni & Son Auto and Truck;770 Exmoor Rd.;0;9;28/06/2001 09:15;5146;39098.113
122;Terrinni & Son Auto and Truck;1859 Green Bay Rd.;12;44;11/12/1970 10:40;12928;28625.121
316;Terrinni & Son Auto and Truck;969 Saxony Drive;46;43;24/06/1999 05:53;44940;81700.42
375;Terrinni & Son Auto and Truck;1575 Oakwood Ave.;46;47;02/06/1982 22:07;15688;45028.45
596;Terrinni & Son Auto and Truck;1235 Easton Rd.;25;2;15/06/1974 12:22;63094;30216.28
619;Terrinni & Son Auto and Truck;1009 marvel Way;8;33;05/08/1996 00:07;98104;67356.31
696;Terrinni & Son Auto and Truck;2479 Woodridge Drive;46;32;06/08/2007 03:28;5552;8228.627
806;Terrinni & Son Auto and Truck;1658 Second St.;47;48;20/08/1971 02:33;64818;80314.97
841;Terrinni & Son Auto and Truck;115 Judson Rd.;33;25;26/10/1980 09:20;97800;23390.432
1095;Terrinni & Son Auto and Truck;1619 Judson Ave. Apt #34B;39;14;24/08/2006 18:47;65904;48046.54
1613;Terrinni & Son Auto and Truck;1065 Hillcrest Circle;3;4;28/06/2001 18:20;43220;28502.01
2010;Terrinni & Son Auto and Truck;45 South Deer Creek Drive;1;3;22/08/1994 13:53;56008;3696.0137
2055;Terrinni & Son Auto and Truck;2600 Winsor Mall;46;45;31/08/1972 17:42;58379;58798.6
2201;Terrinni & Son Auto and Truck;1185 County line Rd.;26;4;21/03/1983 02:00;78496;51924.33
2842;Terrinni & Son Auto and Truck;54 Lakeview Terrace;1;14;12/08/1970 17:42;51832;85766.76
3214;Terrinni & Son Auto and Truck;1920 Sunnyside Ave.;12;48;09/12/1985 07:07;9594;18368.72
3446;Terrinni & Son Auto and Truck;266 Green Bay Rd.;47;21;26/09/1978 04:08;41908;90140.03
3624;Terrinni & Son Auto and Truck;1715 Chicago Ave.;3;40;01/08/1974 23:15;88832;21372.064
3713;Terrinni & Son Auto and Truck;2505 Allison ct.;18;48;20/04/1975 12:02;13302;64364.15
4186;Terrinni & Son Auto and Truck;355 Golf Rd.;4;29;21/02/2000 15:47;69900;72884.89
4227;Terrinni & Son Auto and Truck;581 Hill St. Apt. 234;36;12;16/10/2001 00:33;38324;4120.507
4674;Terrinni & Son Auto and Truck;1859 Green Bay Rd.;12;21;25/09/2000 12:47;55039;82056.16
4708;Terrinni & Son Auto and Truck;456 Groverland Ave.;26;1;26/02/1978 00:13;71220;75466.586
4799;Terrinni & Son Auto and Truck;2632 Prarie Ln.;41;28;10/11/1992 12:53;29218;49340.043
4862;Terrinni & Son Auto and Truck;899 Harvard Ct;36;42;03/08/1975 20:48;78106;89829.98
8;Toggle & Myerson Ltd;618 Sheriden rd.;9;15;24/03/2006 23:07;74168;77920.6
427;Toggle & Myerson Ltd;550 Sheridan;50;44;27/10/2000 09:13;91702;30376.225
543;Toggle & Myerson Ltd;2936 Arlington Ave.;34;2;15/01/2006 17:20;75144;61480.17
820;Toggle & Myerson Ltd;3148 cottonwood Ct.;32;4;07/01/2003 22:28;49757;81720.7
1080;Toggle & Myerson Ltd;969 Saxony Drive;4;22;02/07/1993 09:00;78066;1652.5625
1410;Toggle & Myerson Ltd;1486 Oakwood;4;9;23/07/1987 09:28;97147;3100.8972
1544;Toggle & Myerson Ltd;42 Valley Rd.;41;14;08/09/2002 16:47;69253;94724.516
1648;Toggle & Myerson Ltd;669 Kikaid;21;50;20/05/1992 03:02;79208;33284.285
1713;Toggle & Myerson Ltd;628 Orwenstensia;26;42;20/07/1996 23:00;36238;47855.465
1801;Toggle & Myerson Ltd;1547 Knolwood Rd.;25;18;28/07/1983 18:07;74297;57060.977
1978;Toggle & Myerson Ltd;1619 Judson Ave. Apt #34B;18;25;17/02/1970 10:53;23408;58545.203
2562;Toggle & Myerson Ltd;355 Golf Rd.;8;7;01/02/1989 09:08;41158;53040.695
3135;Toggle & Myerson Ltd;241 Callan Rd.;22;23;30/01/2006 09:22;80000;84690.336
3153;Toggle & Myerson Ltd;614 green bay Rd.;48;23;07/12/1987 18:27;19411;61355.664
3230;Toggle & Myerson Ltd;4763 Blackhawk Rd.;17;23;29/10/2000 09:55;89224;15464.871
3308;Toggle & Myerson Ltd;970 Vilas Circle;42;7;05/02/1977 21:48;3775;23898.484
3756;Toggle & Myerson Ltd;4763 Blackhawk Rd.;3;2;06/01/2004 05:35;60764;40354.645
3797;Toggle & Myerson Ltd;2045 St. johns Ave.;16;38;30/10/1982 05:27;25224;44812.03
3807;Toggle & Myerson Ltd;844 Spruce St.;27;7;27/05/2007 13:02;54105;79724.445
3843;Toggle & Myerson Ltd;334 Lynn Terrace;39;37;12/03/1971 12:02;66288;33784.527
3907;Toggle & Myerson Ltd;241 Callan Rd.;42;32;06/10/1994 17:13;49228;63046.53
4021;Toggle & Myerson Ltd;425 Lake Ave.;33;16;17/05/2007 12:07;1676;80768.44
4065;Toggle & Myerson Ltd;970 Vilas Circle;15;24;22/06/2001 13:27;73472;97016.55
4099;Toggle & Myerson Ltd;2267 Anderson Lane;4;48;09/01/1971 20:13;51220;66656.89
4361;Toggle & Myerson Ltd;785 Highland place;25;37;05/02/1977 03:07;75519;45646.406
4367;Toggle & Myerson Ltd;231 Sheriden Rd.;32;6;28/11/2001 23:07;5072;13206.646
4675;Toggle & Myerson Ltd;1550 Ridge Rd.;5;30;04/07/2006 05:00;88054;34688.465
4923;Toggle & Myerson Ltd;581 Hill St. Apt. 234;50;31;22/04/1985 23:20;47723;31940.453
199;Transformation Enterprises;669 Kikaid;8;42;14/06/1982 11:53;43353;12351.217
412;Transformation Enterprises;2505 Allison ct.;10;44;04/03/1998 08:27;56458;73040.71
460;Transformation Enterprises;224  Highwood Ave.;25;15;31/08/1974 17:53;81896;12758.722
503;Transformation Enterprises;1235 Easton Rd.;34;4;22/10/2005 08:48;8818;82454.92
542;Transformation Enterprises;857 Woodbine Rd;11;35;13/10/1996 18:22;77465;44448.684
610;Transformation Enterprises;1701 W. Mellody Rd.;33;12;27/04/1983 22:35;87090;38901.586
631;Transformation Enterprises;3385 University Ave.;19;9;16/12/1970 12:53;34088;7648.307
1115;Transformation Enterprises;3478 Bryn Mawr St.;21;21;06/09/1977 21:55;7667;31058.363
1644;Transformation Enterprises;1860 Parkside Ln.;4;34;18/02/2003 11:22;65780;48840.08
1827;Transformation Enterprises;367Bluebird Terr.;34;28;29/04/2000 13:02;81856;36400.49
1942;Transformation Enterprises;872 Virginia Rd.;31;28;18/10/1990 15:27;72480;51890.965
2281;Transformation Enterprises;581 Hill St. Apt. 234;11;46;23/12/2000 17:07;51412;5776.623
2314;Transformation Enterprises;59 Cordon Terr.;46;49;17/09/2002 23:00;94250;82163.9
2371;Transformation Enterprises;12 Fort Sheriden Ave.;14;26;29/09/2000 19:13;54808;46190.95
2389;Transformation Enterprises;3487 Green Bay Rd.;16;44;19/03/1998 09:33;56908;58550.195
2392;Transformation Enterprises;746 Judson Place;36;6;23/03/2000 13:35;50426;62550.88
2669;Transformation Enterprises;844 Spruce St.;4;31;03/09/1987 21:40;57172;83644.25
2792;Transformation Enterprises;1234 Devonshire Court;27;22;04/07/1977 02:22;93652;41076.85
2929;Transformation Enterprises;632 Roger Williams;26;38;01/03/1975 17:35;11932;40508.586
3088;Transformation Enterprises;465 Stratford Rd.;33;11;07/01/1992 23:35;50094;83397.29
3152;Transformation Enterprises;1875 Roger Williams Ave.;18;40;13/10/2007 10:22;68524;31792.887
3466;Transformation Enterprises;313 Grove Ave.;47;25;03/07/2005 15:13;98599;82320.12
3732;Transformation Enterprises;2224 Sherman Rd.;42;13;25/08/1996 20:07;24375;5186.746
3747;Transformation Enterprises;746 Judson Place;2;20;31/05/2003 17:53;20500;41268.117
4266;Transformation Enterprises;224  Highwood Ave.;15;27;21/11/2000 12:28;63291;7048.229
4936;Transformation Enterprises;807 Old Trail Rd.;48;39;07/04/2006 09:53;63091;75278.375
50;Trapezoid Studios;1831 Beverly Place #9D;15;26;21/08/1971 06:20;54770;72460.94
116;Trapezoid Studios;54 Lakeview Terrace;6;25;11/01/1972 06:40;52216;48645.69
163;Trapezoid Studios;14836 W. River Oaks Dr.;35;37;24/09/1975 15:13;36376;93888.89
264;Trapezoid Studios;965 Marion Place Apt. 65C;22;18;30/06/1970 14:20;30637;61936.96
746;Trapezoid Studios;511 Maple Ave.  Apt. 1B;38;25;28/09/2002 09:00;5968;53604.47
857;Trapezoid Studios;1270 Linden Ave.;34;19;26/09/1990 06:35;39378;13420.049
1238;Trapezoid Studios;3150 Skokie Valley Rd.;15;42;02/12/2006 18:53;62205;47584.41
1517;Trapezoid Studios;643 De Temple Rd.;28;10;01/01/1992 21:07;81156;83254.81
1528;Trapezoid Studios;2112 Ravine Drive;37;45;02/10/1980 10:35;60980;88004.37
1531;Trapezoid Studios;54 Lakeview Terrace;12;8;16/09/2001 21:40;19509;18792.613
1797;Trapezoid Studios;367Bluebird Terr.;2;48;29/12/1990 08:40;91727;83550.81
2051;Trapezoid Studios;38976 Forest View Rd.;44;8;26/02/2001 00:53;19824;25187.81
2058;Trapezoid Studios;12 Skokie Valley Rd.;24;1;02/10/1994 13:13;69201;35407.223
2116;Trapezoid Studios;355 Golf Rd.;18;17;22/10/1975 17:28;13931;40170.59
2193;Trapezoid Studios;3344 Beachwood Ln.;12;34;27/10/1983 11:53;16600;77378.07
2231;Trapezoid Studios;844 Spruce St.;32;21;24/05/1992 18:08;8264;13204.5625
2290;Trapezoid Studios;2220 Grant Blvd.;29;11;17/05/1970 22:22;97194;95968.74
2727;Trapezoid Studios;937 Judson Ave.;20;41;14/09/1989 08:07;61040;96976.85
2916;Trapezoid Studios;220 Vine Ave.;14;17;26/10/1970 22:15;45172;44416.027
3328;Trapezoid Studios;970 Vilas Circle;36;47;19/06/2001 12:07;19088;61594.344
3638;Trapezoid Studios;1714 Clifton Rd.;29;35;15/03/1971 04:40;90441;44174.38
3800;Trapezoid Studios;210 Cresant Rd.;24;36;16/03/1977 11:33;29915;33624.188
3900;Trapezoid Studios;3059 Priscilla Court;5;15;02/03/1992 09:08;83915;32881.535
4165;Trapezoid Studios;224  Highwood Ave.;30;24;15/08/1986 23:02;9428;23926.602
4503;Trapezoid Studios;2644 Princeton Ln.;36;46;05/10/2001 10:07;58714;62979.082
4587;Trapezoid Studios;218 Oakridge Ave.;2;17;18/09/1989 06:33;24696;98392.47
4688;Trapezoid Studios;807 Old Trail Rd.;5;16;23/08/1993 18:35;65033;64690.855
4961;Trapezoid Studios;3150 Skokie Valley Rd.;35;40;13/09/1994 04:35;1516;77246.72
30;Truck-X Muffler Repair;807 Old Trail Rd.;25;27;07/02/1974 20:13;78564;35453.5
88;Truck-X Muffler Repair;45 South Deer Creek Drive;19;12;19/02/1999 04:53;44304;47679.09
350;Truck-X Muffler Repair;3487 Green Bay Rd.;9;32;28/07/2002 15:42;94517;52310.016
451;Truck-X Muffler Repair;1444 Chantilly Ln.;15;28;17/04/1978 22:27;98416;29330.748
458;Truck-X Muffler Repair;433 Burton Ave.;24;37;07/12/2000 07:33;74244;10320.292
505;Truck-X Muffler Repair;2505 Allison ct.;48;48;18/01/1978 19:33;61125;4602.9297
536;Truck-X Muffler Repair;2510 Crain;34;43;07/08/2005 03:40;52957;20031.488
678;Truck-X Muffler Repair;1660 Park Ave.;38;17;10/12/1999 04:27;5813;27410.518
705;Truck-X Muffler Repair;1077 Court Ave.;9;46;15/12/1990 11:20;51976;3752.7083
837;Truck-X Muffler Repair;2112 Ravine Drive;12;21;13/05/1994 12:08;28636;76035.87
1168;Truck-X Muffler Repair;1949 Cloverdale Rd.;38;22;03/07/1990 11:13;89328;26378.043
1359;Truck-X Muffler Repair;917 Fairview Ave.  Apt. 982;3;26;19/11/2000 02:13;37444;10104.441
1383;Truck-X Muffler Repair;2936 Arlington Ave.;46;10;06/10/1999 09:53;10202;69610.984
1448;Truck-X Muffler Repair;1949 Cloverdale Rd.;8;41;02/01/2006 14:42;58496;93646.055
1811;Truck-X Muffler Repair;225 Jeffrys Place;22;45;06/01/1996 20:27;51996;56397.418
1964;Truck-X Muffler Repair;1714 Clifton Rd.;30;5;24/11/1975 02:15;47906;10784.292
2353;Truck-X Muffler Repair;1750 Lily Court;45;44;03/12/1987 10:55;36150;9286.093
2572;Truck-X Muffler Repair;1915 Lewis Ln.  Apt 13;4;28;23/08/2000 06:48;11200;35420.797
2714;Truck-X Muffler Repair;1770 first St.;20;21;12/10/2007 06:35;33338;35938.934
2831;Truck-X Muffler Repair;1619 Judson Ave. Apt #34B;9;44;15/05/1982 17:15;50834;73450.36
2952;Truck-X Muffler Repair;3100 Trailer Way;46;16;02/12/2006 13:48;68560;34990.652
2983;Truck-X Muffler Repair;2632 Prarie Ln.;25;41;11/07/2006 03:40;84800;42208.926
3049;Truck-X Muffler Repair;746 Judson Place;17;13;12/07/1971 01:42;49008;11040.599
3401;Truck-X Muffler Repair;2678 Sheridan Rd.;4;3;27/06/1971 20:47;77196;2502.707
3508;Truck-X Muffler Repair;4259 W. Lake Ave.;44;25;03/01/1997 14:00;83305;5252.6694
3597;Truck-X Muffler Repair;1486 Oakwood;32;22;01/08/1970 03:55;57980;77840.97
3948;Truck-X Muffler Repair;2148 Eastview Dr.;22;25;25/10/2004 11:27;35411;20512.16
4728;Truck-X Muffler Repair;310 Walker Ave.;30;13;17/10/1977 19:13;35988;11000.598
4801;Truck-X Muffler Repair;2045 St. johns Ave.;12;26;03/11/1993 11:48;8015;16320.969
4973;Truck-X Muffler Repair;465 Stratford Rd.;9;50;06/10/1990 16:35;51380;385.7308
7;Tub's Furniture Store;807 Old Trail Rd.;15;9;27/08/2000 03:13;53216;65352.566
119;Tub's Furniture Store;1547 Vine;31;43;17/01/1990 18:13;18240;25882.41
438;Tub's Furniture Store;2267 Anderson Lane;32;17;22/09/2003 04:07;26462;86360.445
502;Tub's Furniture Store;854 Woodbine;40;8;14/04/1980 22:40;21753;6880.4023
528;Tub's Furniture Store;1679 McCraren;3;21;15/12/1985 02:00;67144;11381.337
664;Tub's Furniture Store;12 Walker Ave.;10;25;21/06/1982 18:08;65488;5237.538
773;Tub's Furniture Store;115 Pleasent Ave.;18;34;23/07/1990 03:27;29414;34208.816
939;Tub's Furniture Store;21 Lakeview Terrace #2312;20;29;11/02/1985 08:53;77767;74330.555
1432;Tub's Furniture Store;1547 Knolwood Rd.;42;41;22/05/1970 22:33;2248;57635.73
1759;Tub's Furniture Store;245 Oakridge Ave.;46;46;02/07/1996 10:33;36380;50016.01
1846;Tub's Furniture Store;310 Walker Ave.;25;39;09/02/2006 11:47;76711;81160.125
2178;Tub's Furniture Store;550 Sheridan;33;15;01/03/2005 18:00;72228;9069.558
2187;Tub's Furniture Store;3148 cottonwood Ct.;49;33;29/09/1993 00:47;71240;7839.14
2191;Tub's Furniture Store;1270 Linden Ave.;45;40;27/01/1990 00:27;98684;41992.477
