sequence,now,first,second,third,fourth,fifth
8605,2007/11/0510:44:43.860,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.860,Y,20949
8606,2007/11/0510:44:43.860,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.860,Y,20950
8607,2007/11/0510:44:43.860,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.860,Y,20951
8608,2007/11/0510:44:43.860,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.860,Y,20952
8609,2007/11/0510:44:43.860,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.860,Y,20953
8610,2007/11/0510:44:43.861,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.860,Y,20954
8611,2007/11/0510:44:43.861,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.861,Y,20955
8612,2007/11/0510:44:43.861,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.861,Y,20956
8613,2007/11/0510:44:43.861,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.861,Y,20957
8614,2007/11/0510:44:43.861,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.861,Y,20958
8615,2007/11/0510:44:43.861,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.861,Y,20959
8616,2007/11/0510:44:43.861,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.861,Y,20960
8617,2007/11/0510:44:43.861,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.861,Y,20961
8618,2007/11/0510:44:43.861,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.861,Y,20962
8619,2007/11/0510:44:43.861,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.861,Y,20963
8620,2007/11/0510:44:43.862,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.861,Y,20964
8621,2007/11/0510:44:43.862,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.862,Y,20965
8622,2007/11/0510:44:43.862,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.862,Y,20966
8623,2007/11/0510:44:43.862,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.862,Y,20967
8624,2007/11/0510:44:43.862,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.862,Y,20968
8625,2007/11/0510:44:43.862,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.862,Y,20969
8626,2007/11/0510:44:43.862,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.862,Y,20970
8627,2007/11/0510:44:43.862,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.862,Y,20971
8628,2007/11/0510:44:43.862,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.862,Y,20972
8629,2007/11/0510:44:43.862,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.862,Y,20973
8630,2007/11/0510:44:43.863,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.862,Y,20974
8631,2007/11/0510:44:43.863,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.863,Y,20975
8632,2007/11/0510:44:43.863,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.863,Y,20976
8633,2007/11/0510:44:43.863,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.863,Y,20977
8634,2007/11/0510:44:43.863,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.863,Y,20978
8635,2007/11/0510:44:43.863,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.863,Y,20979
8636,2007/11/0510:44:43.863,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.863,Y,20980
8637,2007/11/0510:44:43.863,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.863,Y,20981
8638,2007/11/0510:44:43.863,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.863,Y,20982
8639,2007/11/0510:44:43.863,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.863,Y,20983
8640,2007/11/0510:44:43.864,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.863,Y,20984
8641,2007/11/0510:44:43.864,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.864,Y,20985
8642,2007/11/0510:44:43.864,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.864,Y,20986
8643,2007/11/0510:44:43.864,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.864,Y,20987
8644,2007/11/0510:44:43.864,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.864,Y,20988
8645,2007/11/0510:44:43.864,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.864,Y,20989
8646,2007/11/0510:44:43.864,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.864,Y,20990
8647,2007/11/0510:44:43.864,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.864,Y,20991
8648,2007/11/0510:44:43.864,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.864,Y,20992
8649,2007/11/0510:44:43.864,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.864,Y,20993
8650,2007/11/0510:44:43.865,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.864,Y,20994
8651,2007/11/0510:44:43.865,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.865,Y,20995
8652,2007/11/0510:44:43.865,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.865,Y,20996
8653,2007/11/0510:44:43.865,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.865,Y,20997
8654,2007/11/0510:44:43.865,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.865,Y,20998
8655,2007/11/0510:44:43.865,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.865,Y,20999
8656,2007/11/0510:44:43.865,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.865,Y,21000
8657,2007/11/0510:44:43.865,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.865,Y,21001
8658,2007/11/0510:44:43.865,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.865,Y,21002
8659,2007/11/0510:44:43.865,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.865,Y,21003
8660,2007/11/0510:44:43.866,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.865,Y,21004
8661,2007/11/0510:44:43.866,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.866,Y,21005
8662,2007/11/0510:44:43.866,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.866,Y,21006
8663,2007/11/0510:44:43.866,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.866,Y,21007
8664,2007/11/0510:44:43.866,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.866,Y,21008
8665,2007/11/0510:44:43.866,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.866,Y,21009
8666,2007/11/0510:44:43.866,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.866,Y,21010
8667,2007/11/0510:44:43.866,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.866,Y,21011
8668,2007/11/0510:44:43.866,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.866,Y,21012
8669,2007/11/0510:44:43.866,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.866,Y,21013
8670,2007/11/0510:44:43.867,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.866,Y,21014
8671,2007/11/0510:44:43.867,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.867,Y,21015
8672,2007/11/0510:44:43.867,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.867,Y,21016
8673,2007/11/0510:44:43.867,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.867,Y,21017
8674,2007/11/0510:44:43.867,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.867,Y,21018
8675,2007/11/0510:44:43.867,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.867,Y,21019
8676,2007/11/0510:44:43.867,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.867,Y,21020
8677,2007/11/0510:44:43.867,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.867,Y,21021
8678,2007/11/0510:44:43.867,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.867,Y,21022
8679,2007/11/0510:44:43.867,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.867,Y,21023
8680,2007/11/0510:44:43.868,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.867,Y,21024
8681,2007/11/0510:44:43.868,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.868,Y,21025
8682,2007/11/0510:44:43.868,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.868,Y,21026
8683,2007/11/0510:44:43.868,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.868,Y,21027
8684,2007/11/0510:44:43.868,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.868,Y,21028
8685,2007/11/0510:44:43.868,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.868,Y,21029
8686,2007/11/0510:44:43.868,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.868,Y,21030
8687,2007/11/0510:44:43.868,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.868,Y,21031
8688,2007/11/0510:44:43.868,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.868,Y,21032
8689,2007/11/0510:44:43.868,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.868,Y,21033
8690,2007/11/0510:44:43.869,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.868,Y,21034
8691,2007/11/0510:44:43.869,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.869,Y,21035
8692,2007/11/0510:44:43.869,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.869,Y,21036
8693,2007/11/0510:44:43.869,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.869,Y,21037
8694,2007/11/0510:44:43.869,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.869,Y,21038
8695,2007/11/0510:44:43.869,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.869,Y,21039
8696,2007/11/0510:44:43.869,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.869,Y,21040
8697,2007/11/0510:44:43.869,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.869,Y,21041
8698,2007/11/0510:44:43.869,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.869,Y,21042
8699,2007/11/0510:44:43.869,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.869,Y,21043
8700,2007/11/0510:44:43.870,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.869,Y,21044
8701,2007/11/0510:44:43.870,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.870,Y,21045
8702,2007/11/0510:44:43.870,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.870,Y,21046
8703,2007/11/0510:44:43.870,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.870,Y,21047
8704,2007/11/0510:44:43.870,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.870,Y,21048
8705,2007/11/0510:44:43.870,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.870,Y,21049
8706,2007/11/0510:44:43.870,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.870,Y,21050
8707,2007/11/0510:44:43.870,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.870,Y,21051
8708,2007/11/0510:44:43.870,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.870,Y,21052
8709,2007/11/0510:44:43.870,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.870,Y,21053
8710,2007/11/0510:44:43.871,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.870,Y,21054
8711,2007/11/0510:44:43.871,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.871,Y,21055
8712,2007/11/0510:44:43.871,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.871,Y,21056
8713,2007/11/0510:44:43.871,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.871,Y,21057
8714,2007/11/0510:44:43.871,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.871,Y,21058
8715,2007/11/0510:44:43.871,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.871,Y,21059
8716,2007/11/0510:44:43.871,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.871,Y,21060
8717,2007/11/0510:44:43.871,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.871,Y,21061
8718,2007/11/0510:44:43.871,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.871,Y,21062
8719,2007/11/0510:44:43.871,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.871,Y,21063
8720,2007/11/0510:44:43.872,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.871,Y,21064
8721,2007/11/0510:44:43.872,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.872,Y,21065
8722,2007/11/0510:44:43.872,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.872,Y,21066
8723,2007/11/0510:44:43.872,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.872,Y,21067
8724,2007/11/0510:44:43.872,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.872,Y,21068
8725,2007/11/0510:44:43.872,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.872,Y,21069
8726,2007/11/0510:44:43.872,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.872,Y,21070
8727,2007/11/0510:44:43.872,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.872,Y,21071
8728,2007/11/0510:44:43.872,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.872,Y,21072
8729,2007/11/0510:44:43.872,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.872,Y,21073
8730,2007/11/0510:44:43.873,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.872,Y,21074
8731,2007/11/0510:44:43.873,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.873,Y,21075
8732,2007/11/0510:44:43.873,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.873,Y,21076
8733,2007/11/0510:44:43.873,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.873,Y,21077
8734,2007/11/0510:44:43.873,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.873,Y,21078
8735,2007/11/0510:44:43.873,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.873,Y,21079
8736,2007/11/0510:44:43.873,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.873,Y,21080
8737,2007/11/0510:44:43.873,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.873,Y,21081
8738,2007/11/0510:44:43.873,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.873,Y,21082
8739,2007/11/0510:44:43.873,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.873,Y,21083
8740,2007/11/0510:44:43.874,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.873,Y,21084
8741,2007/11/0510:44:43.874,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.874,Y,21085
8742,2007/11/0510:44:43.874,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.874,Y,21086
8743,2007/11/0510:44:43.874,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.874,Y,21087
8744,2007/11/0510:44:43.874,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.874,Y,21088
8745,2007/11/0510:44:43.874,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.874,Y,21089
8746,2007/11/0510:44:43.874,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.874,Y,21090
8747,2007/11/0510:44:43.874,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.874,Y,21091
8748,2007/11/0510:44:43.874,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.874,Y,21092
8749,2007/11/0510:44:43.874,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.874,Y,21093
8750,2007/11/0510:44:43.875,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.874,Y,21094
8751,2007/11/0510:44:43.875,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.875,Y,21095
8752,2007/11/0510:44:43.875,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.875,Y,21096
8753,2007/11/0510:44:43.875,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.875,Y,21097
8754,2007/11/0510:44:43.875,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.875,Y,21098
8755,2007/11/0510:44:43.875,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.875,Y,21099
8756,2007/11/0510:44:43.875,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.875,Y,21100
8757,2007/11/0510:44:43.875,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.875,Y,21101
8758,2007/11/0510:44:43.875,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.875,Y,21102
8759,2007/11/0510:44:43.875,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.875,Y,21103
8760,2007/11/0510:44:43.876,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.875,Y,21104
8761,2007/11/0510:44:43.876,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.876,Y,21105
8762,2007/11/0510:44:43.876,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.876,Y,21106
8763,2007/11/0510:44:43.876,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.876,Y,21107
8764,2007/11/0510:44:43.876,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.876,Y,21108
8765,2007/11/0510:44:43.876,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.876,Y,21109
8766,2007/11/0510:44:43.876,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.876,Y,21110
8767,2007/11/0510:44:43.876,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.876,Y,21111
8768,2007/11/0510:44:43.876,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.876,Y,21112
8769,2007/11/0510:44:43.876,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.876,Y,21113
8770,2007/11/0510:44:43.877,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.876,Y,21114
8771,2007/11/0510:44:43.877,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.877,Y,21115
8772,2007/11/0510:44:43.877,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.877,Y,21116
8773,2007/11/0510:44:43.877,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.877,Y,21117
8774,2007/11/0510:44:43.877,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.877,Y,21118
8775,2007/11/0510:44:43.877,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.877,Y,21119
8776,2007/11/0510:44:43.877,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.877,Y,21120
8777,2007/11/0510:44:43.877,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.877,Y,21121
8778,2007/11/0510:44:43.877,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.877,Y,21122
8779,2007/11/0510:44:43.877,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.877,Y,21123
8780,2007/11/0510:44:43.878,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.877,Y,21124
8781,2007/11/0510:44:43.878,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.878,Y,21125
8782,2007/11/0510:44:43.878,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.878,Y,21126
8783,2007/11/0510:44:43.878,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.878,Y,21127
8784,2007/11/0510:44:43.878,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.878,Y,21128
8785,2007/11/0510:44:43.878,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.878,Y,21129
8786,2007/11/0510:44:43.878,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.878,Y,21130
8787,2007/11/0510:44:43.878,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.878,Y,21131
8788,2007/11/0510:44:43.878,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.878,Y,21132
8789,2007/11/0510:44:43.878,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.878,Y,21133
8790,2007/11/0510:44:43.879,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.878,Y,21134
8791,2007/11/0510:44:43.879,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.879,Y,21135
8792,2007/11/0510:44:43.879,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.879,Y,21136
8793,2007/11/0510:44:43.879,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.879,Y,21137
8794,2007/11/0510:44:43.879,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.879,Y,21138
8795,2007/11/0510:44:43.879,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.879,Y,21139
8796,2007/11/0510:44:43.879,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.879,Y,21140
8797,2007/11/0510:44:43.879,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.879,Y,21141
8798,2007/11/0510:44:43.879,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.879,Y,21142
8799,2007/11/0510:44:43.879,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.879,Y,21143
8800,2007/11/0510:44:43.880,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.879,Y,21144
8801,2007/11/0510:44:43.880,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.880,Y,21145
8802,2007/11/0510:44:43.880,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.880,Y,21146
8803,2007/11/0510:44:43.880,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.880,Y,21147
8804,2007/11/0510:44:43.880,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.880,Y,21148
8805,2007/11/0510:44:43.880,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.880,Y,21149
8806,2007/11/0510:44:43.880,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.880,Y,21150
8807,2007/11/0510:44:43.880,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.880,Y,21151
8808,2007/11/0510:44:43.880,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.880,Y,21152
8809,2007/11/0510:44:43.880,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.880,Y,21153
8810,2007/11/0510:44:43.881,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.880,Y,21154
8811,2007/11/0510:44:43.881,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.881,Y,21155
8812,2007/11/0510:44:43.881,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.881,Y,21156
8813,2007/11/0510:44:43.881,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.881,Y,21157
8814,2007/11/0510:44:43.881,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.881,Y,21158
8815,2007/11/0510:44:43.881,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.881,Y,21159
8816,2007/11/0510:44:43.881,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.881,Y,21160
8817,2007/11/0510:44:43.881,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.881,Y,21161
8818,2007/11/0510:44:43.881,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.881,Y,21162
8819,2007/11/0510:44:43.881,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.881,Y,21163
8820,2007/11/0510:44:43.882,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.881,Y,21164
8821,2007/11/0510:44:43.882,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.882,Y,21165
8822,2007/11/0510:44:43.882,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.882,Y,21166
8823,2007/11/0510:44:43.882,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.882,Y,21167
8824,2007/11/0510:44:43.882,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.882,Y,21168
8825,2007/11/0510:44:43.882,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.882,Y,21169
8826,2007/11/0510:44:43.882,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.882,Y,21170
8827,2007/11/0510:44:43.882,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.882,Y,21171
8828,2007/11/0510:44:43.882,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.882,Y,21172
8829,2007/11/0510:44:43.882,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.882,Y,21173
8830,2007/11/0510:44:43.883,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.882,Y,21174
8831,2007/11/0510:44:43.883,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.883,Y,21175
8832,2007/11/0510:44:43.883,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.883,Y,21176
8833,2007/11/0510:44:43.883,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.883,Y,21177
8834,2007/11/0510:44:43.883,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.883,Y,21178
8835,2007/11/0510:44:43.883,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.883,Y,21179
8836,2007/11/0510:44:43.883,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.883,Y,21180
8837,2007/11/0510:44:43.883,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.883,Y,21181
8838,2007/11/0510:44:43.883,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.883,Y,21182
8839,2007/11/0510:44:43.883,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.883,Y,21183
8840,2007/11/0510:44:43.884,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.883,Y,21184
8841,2007/11/0510:44:43.884,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.884,Y,21185
8842,2007/11/0510:44:43.884,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.884,Y,21186
8843,2007/11/0510:44:43.884,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.884,Y,21187
8844,2007/11/0510:44:43.884,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.884,Y,21188
8845,2007/11/0510:44:43.884,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.884,Y,21189
8846,2007/11/0510:44:43.884,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.884,Y,21190
8847,2007/11/0510:44:43.884,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.884,Y,21191
8848,2007/11/0510:44:43.884,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.884,Y,21192
8849,2007/11/0510:44:43.884,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.884,Y,21193
8850,2007/11/0510:44:43.885,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.884,Y,21194
8851,2007/11/0510:44:43.885,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.885,Y,21195
8852,2007/11/0510:44:43.885,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.885,Y,21196
8853,2007/11/0510:44:43.885,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.885,Y,21197
8854,2007/11/0510:44:43.885,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.885,Y,21198
8855,2007/11/0510:44:43.885,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.885,Y,21199
8856,2007/11/0510:44:43.885,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.885,Y,21200
8857,2007/11/0510:44:43.885,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.885,Y,21201
8858,2007/11/0510:44:43.885,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.885,Y,21202
